magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.988793121149318	0.0	0.0
-25.375	-5.988793121149318	0.0	0.0
-24.291666666666664	-5.988793121149318	0.0	0.0
-23.208333333333336	-5.988793121149318	0.0	0.0
-22.125	-5.988793121149318	0.0	0.0
-21.041666666666668	-3.6690391697788227	6.185434426696184e-05	12.0
-19.958333333333336	-3.2297064759485603	0.00010257382579349154	33.0
-18.875	-2.7396202440645303	0.00018033485295392734	102.0
-17.791666666666668	-2.611499848670041	0.00020899691124976974	137.0
-16.708333333333336	-2.401867441375809	0.00026604559428201956	222.0
-15.625	-2.096942401828304	0.00037793628622028065	448.0
-14.541666666666668	-1.9326426675021804	0.00045663422430422697	654.0
