magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.978066646769927	0.0	0.0
-25.375	-5.978066646769927	0.0	0.0
-24.291666666666664	-5.978066646769927	0.0	0.0
-23.208333333333336	-4.271099161106785	3.092717213348092e-05	3.0
-22.125	-4.447190420162467	2.5251930304750423e-05	2.0
-21.041666666666668	-3.970069165442804	4.373762627701597e-05	6.0
-19.958333333333336	-3.3864925798088548	8.563346201884918e-05	23.0
-18.875	-3.0854625841448735	0.00012110400338001783	46.0
-17.791666666666668	-2.793977906387123	0.00016939509817352676	90.0
-16.708333333333336	-2.555095817471986	0.000223019009864733	156.0
-15.625	-2.5255039446788645	0.00023074793319482565	167.0
-14.541666666666668	-2.46718704857872	0.00024677221983658413	191.0
