magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.982333436198347	0.0	0.0
-23.82142857142857	-5.982333436198347	0.0	0.0
-23.035714285714285	-5.982333436198347	0.0	0.0
-22.25	-4.006662967719261	4.923875197712299e-05	4.0
-21.464285714285715	-4.006662967719261	4.923875197712299e-05	4.0
-20.67857142857143	-3.1937496110764045	0.00012553467857815272	26.0
-19.892857142857142	-2.9274817216716356	0.00017056804025131908	48.0
-19.107142857142858	-2.8605349320410225	0.00018423454005073227	56.0
-18.321428571428573	-2.684443672985341	0.00022564030806032263	84.0
-17.535714285714285	-2.55181810771075	0.0002628630039460518	114.0
-16.75	-2.504919238091266	0.0002774462769734027	127.0
-15.964285714285715	-2.5118129460391665	0.00027525299137024796	125.0
-15.178571428571429	-2.5595049363770412	0.00026054698519731474	112.0
-14.392857142857142	-2.533175997654692	0.0002685656851011924	119.0
