magnitude	phi	phi_sigma	hist
-26.541666666666664	-5.976644848802094	0.0	0.0
-25.625	-5.976644848802094	0.0	0.0
-24.708333333333336	-5.976644848802094	0.0	0.0
-23.791666666666664	-5.976644848802094	0.0	0.0
-22.875	-4.675669748677837	2.1102322275909798e-05	1.0
-21.958333333333336	-3.260696400707019	0.00010760115306698777	26.0
-21.041666666666668	-2.8431608359716005	0.00017401420737880115	68.0
-20.125	-2.7262797420329243	0.0001990789101935108	89.0
-19.208333333333336	-2.7214272392385124	0.00020019420693234932	90.0
-18.291666666666668	-2.7462508229635443	0.00019455379837487243	85.0
-17.375	-2.6628325239726647	0.0002141651805498386	103.0
-16.458333333333336	-2.7262797420329243	0.0001990789101935108	89.0
