magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.968360768314292	0.0	0.0
-25.375	-5.968360768314292	0.0	0.0
-24.291666666666664	-5.968360768314292	0.0	0.0
-23.208333333333336	-5.968360768314292	0.0	0.0
-22.125	-5.968360768314292	0.0	0.0
-21.041666666666668	-4.146160424498485	3.57116223130782e-05	4.0
-19.958333333333336	-3.5721291567707665	6.915525924230054e-05	15.0
-18.875	-3.1571558087999487	0.0001115095049323665	39.0
-17.791666666666668	-2.8789886960954716	0.00015360149547543798	74.0
-16.708333333333336	-2.492947910723142	0.00023956084523652345	180.0
-15.625	-2.552320763417214	0.00022373267252036267	157.0
-14.541666666666668	-2.4905418409572633	0.00024022537035562152	181.0
