magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.997589196670212	0.0	0.0
-25.375	-5.997589196670212	0.0	0.0
-24.291666666666664	-5.997589196670212	0.0	0.0
-23.208333333333336	-4.049250411490429	3.992680753942058e-05	5.0
-22.125	-4.146160424498485	3.57116223130782e-05	4.0
-21.041666666666668	-3.970069165442804	4.373762627701597e-05	6.0
-19.958333333333336	-3.3864925798088548	8.563346201884918e-05	23.0
-18.875	-3.2858224179274917	9.615648584303402e-05	29.0
-17.791666666666668	-3.3502804071544103	8.927905578269552e-05	25.0
-16.708333333333336	-3.368009174114842	8.747525255403194e-05	24.0
-15.625	-3.0669791784508607	0.00012370868853392369	48.0
-14.541666666666668	-3.1249711254285475	0.0001157188820652681	42.0
