magnitude	phi	phi_sigma	hist
-26.541666666666664	-5.999129582147504	0.0	0.0
-25.625	-5.999129582147504	0.0	0.0
-24.708333333333336	-5.999129582147504	0.0	0.0
-23.791666666666664	-5.999129582147504	0.0	0.0
-22.875	-5.999129582147504	0.0	0.0
-21.958333333333336	-5.999129582147504	0.0	0.0
-21.041666666666668	-3.83057170866358	5.583149682799587e-05	7.0
-20.125	-3.260696400707019	0.00010760115306698777	26.0
-19.208333333333336	-2.83057170866358	0.00017655469515293306	70.0
-18.291666666666668	-2.8183372522465686	0.0001790591421609571	72.0
-17.375	-2.806438028946861	0.00018152904010733536	74.0
-16.458333333333336	-2.767184729799187	0.0001899209004831882	81.0
