magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.970299440005447	0.0	0.0
-23.82142857142857	-5.970299440005447	0.0	0.0
-23.035714285714285	-5.970299440005447	0.0	0.0
-22.25	-5.970299440005447	0.0	0.0
-21.464285714285715	-3.909752954711204	5.5050598274049594e-05	5.0
-20.67857142857143	-3.3782740376689486	0.00010150828763763426	17.0
-19.892857142857142	-3.2107829503751852	0.00012309687994280748	25.0
-19.107142857142858	-2.9652702825610353	0.00016330646545348706	44.0
-18.321428571428573	-3.0524204582799355	0.000147716255931369	36.0
-17.535714285714285	-2.9274817216716356	0.00017056804025131908	48.0
-16.75	-2.8844470894464336	0.00017923176260224187	53.0
-15.964285714285715	-2.789179023505354	0.00020000875602924604	66.0
-15.178571428571429	-2.8927196154124237	0.00017753284499337084	52.0
-14.392857142857142	-2.876329199224254	0.00018091472687311154	54.0
