magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.978856835682172	0.0	0.0
-23.82142857142857	-5.978856835682172	0.0	0.0
-23.035714285714285	-5.978856835682172	0.0	0.0
-22.25	-5.978856835682172	0.0	0.0
-21.464285714285715	-4.307692963383242	3.48170554201862e-05	2.0
-20.67857142857143	-3.763624919032966	6.513674629932869e-05	7.0
-19.892857142857142	-3.2107829503751852	0.00012309687994280748	25.0
-19.107142857142858	-2.9274817216716356	0.00017056804025131908	48.0
-18.321428571428573	-2.8378709474050785	0.00018910501518971763	59.0
-17.535714285714285	-2.763624919032966	0.00020598047767842243	70.0
-16.75	-2.795809602404367	0.00019848775482205516	65.0
-15.964285714285715	-2.7394912393162465	0.00021178388012522512	74.0
-15.178571428571429	-2.745400098926767	0.0002103480406536499	73.0
-14.392857142857142	-2.809382409593641	0.00019541023889798606	63.0
