magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.993586050954835	0.0	0.0
-23.625	-5.993586050954835	0.0	0.0
-22.708333333333336	-5.993586050954835	0.0	0.0
-21.791666666666664	-5.993586050954835	0.0	0.0
-20.875	-4.073609757349875	4.2204644551819596e-05	4.0
-19.958333333333336	-3.260696400707019	0.00010760115306698777	26.0
-19.041666666666668	-2.8431608359716005	0.00017401420737880115	68.0
-18.125	-2.6074838869316754	0.0002282565149914762	117.0
-17.208333333333336	-2.3923685199742875	0.0002924023547165462	192.0
-16.291666666666668	-2.321561309530436	0.00031723746504569276	226.0
-15.375	-2.1157631236417247	0.00040205323773525106	363.0
-14.458333333333334	-2.040186001862925	0.00043860353207481935	432.0
