magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.995209917328196	0.0	0.0
-25.375	-5.995209917328196	0.0	0.0
-24.291666666666664	-5.995209917328196	0.0	0.0
-23.208333333333336	-5.995209917328196	0.0	0.0
-22.125	-4.748220415826448	1.78558111565391e-05	1.0
-21.041666666666668	-3.3332470678556296	9.104712951822064e-05	26.0
-19.958333333333336	-2.8505933245360064	0.00015870592103819225	79.0
-18.875	-2.6763384085203223	0.00019396375708580812	118.0
-17.791666666666668	-2.595932071443391	0.00021277654680963798	142.0
-16.708333333333336	-2.546823291505996	0.00022515321169643533	159.0
-15.625	-2.474062566562768	0.00024482654779843917	188.0
-14.541666666666668	-2.4717586116532035	0.0002454768186590323	189.0
