magnitude	phi	phi_sigma	hist
-26.541666666666664	-5.990873005176881	0.0	0.0
-25.625	-5.990873005176881	0.0	0.0
-24.708333333333336	-5.990873005176881	0.0	0.0
-23.791666666666664	-5.990873005176881	0.0	0.0
-22.875	-5.990873005176881	0.0	0.0
-21.958333333333336	-4.1985484939581745	3.6550294339568277e-05	3.0
-21.041666666666668	-3.333247067855631	9.897866497180035e-05	22.0
-20.125	-3.0524204582799364	0.0001367586788044074	42.0
-19.208333333333336	-2.86948977469395	0.00016881857820727838	64.0
-18.291666666666668	-2.8183372522465686	0.0001790591421609571	72.0
-17.375	-2.565080038378588	0.0002396763081768624	129.0
-16.458333333333336	-2.499578489622156	0.00025844960981873013	150.0
