magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.98512852316271	0.0	0.0
-23.625	-5.98512852316271	0.0	0.0
-22.708333333333336	-5.98512852316271	0.0	0.0
-21.791666666666664	-5.98512852316271	0.0	0.0
-20.875	-5.98512852316271	0.0	0.0
-19.958333333333336	-5.98512852316271	0.0	0.0
-19.041666666666668	-4.675669748677837	2.1102322275909798e-05	1.0
-18.125	-3.634277063519612	6.998848519435142e-05	11.0
-17.208333333333336	-3.3534504539439176	9.670298916870945e-05	21.0
-16.291666666666668	-2.9122417551149	0.00016071049846014672	58.0
-15.375	-2.7214272392385124	0.00020019420693234932	90.0
-14.458333333333334	-2.7214272392385124	0.00020019420693234932	90.0
