magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.965009900829945	0.0	0.0
-23.625	-5.965009900829945	0.0	0.0
-22.708333333333336	-5.965009900829945	0.0	0.0
-21.791666666666664	-5.965009900829945	0.0	0.0
-20.875	-5.965009900829945	0.0	0.0
-19.958333333333336	-4.675669748677837	2.1102322275909798e-05	1.0
-19.041666666666668	-4.1985484939581745	3.6550294339568277e-05	3.0
-18.125	-3.634277063519612	6.998848519435142e-05	11.0
-17.208333333333336	-3.022457234902493	0.00014155868127612716	45.0
-16.291666666666668	-2.8123468885573812	0.00018029832056027086	73.0
-15.375	-2.711881921332282	0.00020240636477182486	92.0
-14.458333333333334	-2.5893099180030887	0.0002330827678384565	122.0
