magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.999518234720298	0.0	0.0
-23.625	-5.999518234720298	0.0	0.0
-22.708333333333336	-4.675669748677837	2.1102322275909798e-05	1.0
-21.791666666666664	-3.7725797616858934	5.968638072031904e-05	8.0
-20.875	-3.561726396371	7.608550499715873e-05	13.0
-19.958333333333336	-3.107468024610842	0.00012836041524218157	37.0
-19.041666666666668	-2.9432759888548685	0.00015506976589123807	54.0
-18.125	-2.6503638834130667	0.00021726170526867834	106.0
-17.208333333333336	-2.455561660637782	0.0002718844035659927	166.0
-16.291666666666668	-2.3101817637869373	0.00032142099692029344	232.0
-15.375	-2.2524238747410292	0.00034352091849061407	265.0
-14.458333333333334	-2.2117767596919298	0.00035997865156420103	291.0
