magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.96532304816209	0.0	0.0
-23.625	-5.96532304816209	0.0	0.0
-22.708333333333336	-4.073609757349875	4.2204644551819596e-05	4.0
-21.791666666666664	-3.7214272392385124	6.33069668277294e-05	9.0
-20.875	-3.260696400707019	0.00010760115306698777	26.0
-19.958333333333336	-2.9854736686493233	0.0001477162559313686	49.0
-19.041666666666668	-2.8561258131359684	0.00017143607659649617	66.0
-18.125	-2.6503638834130667	0.00021726170526867834	106.0
-17.208333333333336	-2.4634821442738795	0.00026941641539840607	163.0
-16.291666666666668	-2.2657366253465425	0.00033829596124864433	257.0
-15.375	-2.2411008446436385	0.0003480284147576023	272.0
-14.458333333333334	-2.2117767596919298	0.00035997865156420103	291.0
