magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.964611605202365	0.0	0.0
-23.82142857142857	-5.964611605202365	0.0	0.0
-23.035714285714285	-5.964611605202365	0.0	0.0
-22.25	-5.964611605202365	0.0	0.0
-21.464285714285715	-4.608722959047223	2.4619375988561495e-05	1.0
-20.67857142857143	-3.909752954711204	5.5050598274049594e-05	5.0
-19.892857142857142	-3.24699512302963	0.00011807037945023148	23.0
-19.107142857142858	-3.064654914696947	0.0001456501925584568	35.0
-18.321428571428573	-2.8927196154124237	0.00017753284499337084	52.0
-17.535714285714285	-2.809382409593641	0.00019541023889798606	63.0
-16.75	-2.579339181362013	0.0002546648054307445	107.0
-15.964285714285715	-2.654480449607898	0.0002335599080877415	90.0
-15.178571428571429	-2.60440158526458	0.0002474216665546532	101.0
-14.392857142857142	-2.575299203560273	0.00025585206037697863	108.0
