magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.966907502422727	0.0	0.0
-23.625	-5.966907502422727	0.0	0.0
-22.708333333333336	-4.675669748677837	2.1102322275909798e-05	1.0
-21.791666666666664	-5.966907502422727	0.0	0.0
-20.875	-4.374639753013856	2.984319036015952e-05	2.0
-19.958333333333336	-4.073609757349875	4.2204644551819596e-05	4.0
-19.041666666666668	-3.2285117173356177	0.00011166299365599175	28.0
-18.125	-3.0524204582799364	0.0001367586788044074	42.0
-17.208333333333336	-2.9122417551149	0.00016071049846014672	58.0
-16.291666666666668	-2.7948561563970458	0.0001839657805494361	76.0
-15.375	-2.7462508229635443	0.00019455379837487243	85.0
-14.458333333333334	-2.5389491815214305	0.0002469963496588182	137.0
