magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.981696447880667	0.0	0.0
-23.625	-5.981696447880667	0.0	0.0
-22.708333333333336	-5.981696447880667	0.0	0.0
-21.791666666666664	-4.675669748677837	2.1102322275909798e-05	1.0
-20.875	-4.073609757349875	4.2204644551819596e-05	4.0
-19.958333333333336	-4.1985484939581745	3.6550294339568277e-05	3.0
-19.041666666666668	-3.260696400707019	0.00010760115306698777	26.0
-18.125	-3.0628858919581017	0.00013512079123099714	41.0
-17.208333333333336	-2.9432759888548685	0.00015506976589123807	54.0
-16.291666666666668	-2.7891790235053553	0.00018517212646237998	77.0
-15.375	-2.8561258131359684	0.00017143607659649617	66.0
-14.458333333333334	-2.767184729799187	0.0001899209004831882	81.0
