magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.960267654160849	0.0	0.0
-25.375	-5.960267654160849	0.0	0.0
-24.291666666666664	-5.960267654160849	0.0	0.0
-23.208333333333336	-4.447190420162467	2.5251930304750423e-05	2.0
-22.125	-3.4260011210925283	8.182560621967743e-05	21.0
-21.041666666666668	-2.935307059183592	0.00014395815184896306	65.0
-19.958333333333336	-2.714796660339498	0.00018556303280088557	108.0
-18.875	-2.634277063519611	0.00020358757075896903	130.0
-17.791666666666668	-2.481048687423434	0.00024286528885521594	185.0
-16.708333333333336	-2.4905418409572633	0.00024022537035562152	181.0
-15.625	-2.500247149464641	0.0002375561167266875	177.0
-14.541666666666668	-2.6618605851516994	0.0001972238804786944	122.0
