magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.989186572681814	0.0	0.0
-23.625	-5.989186572681814	0.0	0.0
-22.708333333333336	-4.675669748677837	2.1102322275909798e-05	1.0
-21.791666666666664	-3.8975184982941933	5.168992196374602e-05	6.0
-20.875	-3.420397243574531	8.952957108047855e-05	18.0
-19.958333333333336	-2.9274817216716364	0.0001579153200434844	56.0
-19.041666666666668	-2.707186800123902	0.00020350342627479612	93.0
-18.125	-2.7513904626159555	0.0001934059783374189	84.0
-17.208333333333336	-2.806438028946861	0.00018152904010733536	74.0
-16.291666666666668	-2.634277063519612	0.00022132302319912287	110.0
-15.375	-2.6264517260076556	0.0002233259873119835	112.0
-14.458333333333334	-2.596488502630212	0.00023116435852519105	120.0
