magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.963253919964149	0.0	0.0
-23.82142857142857	-5.963253919964149	0.0	0.0
-23.035714285714285	-5.963253919964149	0.0	0.0
-22.25	-5.963253919964149	0.0	0.0
-21.464285714285715	-4.608722959047223	2.4619375988561495e-05	1.0
-20.67857142857143	-4.131601704327561	4.264201006282977e-05	3.0
-19.892857142857142	-3.1463249611482667	0.0001325793971472136	29.0
-19.107142857142858	-2.8378709474050785	0.00018910501518971763	59.0
-18.321428571428573	-2.7574646103281473	0.00020744654940176095	71.0
-17.535714285714285	-2.60440158526458	0.0002474216665546532	101.0
-16.75	-2.540537097301061	0.00026629926749005626	117.0
-15.964285714285715	-2.60440158526458	0.0002474216665546532	101.0
-15.178571428571429	-2.60440158526458	0.0002474216665546532	101.0
-14.392857142857142	-2.544264969820304	0.0002651587942944272	116.0
