magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.994872598344001	0.0	0.0
-25.375	-5.994872598344001	0.0	0.0
-24.291666666666664	-5.994872598344001	0.0	0.0
-23.208333333333336	-5.994872598344001	0.0	0.0
-22.125	-5.994872598344001	0.0	0.0
-21.041666666666668	-4.447190420162467	2.5251930304750423e-05	2.0
-19.958333333333336	-3.793977906387123	5.3567433469617314e-05	9.0
-18.875	-3.0669791784508607	0.00012370868853392369	48.0
-17.791666666666668	-2.6583153043870498	0.0001980305254831495	123.0
-16.708333333333336	-2.464919187122898	0.00024741737706784737	192.0
-15.625	-2.2710991611067852	0.0003092717213348093	300.0
-14.541666666666668	-2.2167414987841925	0.0003292448895574772	340.0
