magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.969752266108527	0.0	0.0
-23.625	-5.969752266108527	0.0	0.0
-22.708333333333336	-5.969752266108527	0.0	0.0
-21.791666666666664	-5.969752266108527	0.0	0.0
-20.875	-3.83057170866358	5.583149682799587e-05	7.0
-19.958333333333336	-2.9766997443418184	0.0001492159518007976	50.0
-19.041666666666668	-2.582248063515602	0.0002349855158815294	124.0
-18.125	-2.321561309530436	0.00031723746504569276	226.0
-17.208333333333336	-2.222351408630799	0.00035562265611730355	284.0
-16.291666666666668	-2.048303892085104	0.0004345234105373567	424.0
-15.375	-1.919033640431989	0.0005042527849245465	571.0
-14.458333333333334	-1.8924810576025795	0.000519905721549465	607.0
