magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.960195549555206	0.0	0.0
-25.375	-5.960195549555206	0.0	0.0
-24.291666666666664	-5.960195549555206	0.0	0.0
-23.208333333333336	-5.960195549555206	0.0	0.0
-22.125	-5.960195549555206	0.0	0.0
-21.041666666666668	-4.146160424498485	3.57116223130782e-05	4.0
-19.958333333333336	-3.058024335797934	0.00012499067809577374	49.0
-18.875	-2.935307059183592	0.00014395815184896306	65.0
-17.791666666666668	-2.5152243054342938	0.00023349502915890024	171.0
-16.708333333333336	-2.455964344469972	0.0002499813561915475	196.0
-15.625	-2.368009174114842	0.0002766210369692022	240.0
-14.541666666666668	-2.32826466733669	0.0002895725952352025	263.0
