magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.983160050830969	0.0	0.0
-25.375	-5.983160050830969	0.0	0.0
-24.291666666666664	-5.983160050830969	0.0	0.0
-23.208333333333336	-4.447190420162467	2.5251930304750423e-05	2.0
-22.125	-3.970069165442804	4.373762627701597e-05	6.0
-21.041666666666668	-3.2710991611067852	9.780030552988876e-05	30.0
-19.958333333333336	-3.0239445462256587	0.00012999226738184572	53.0
-18.875	-2.948879866372866	0.00014172610733260524	63.0
-17.791666666666668	-2.948879866372866	0.00014172610733260524	63.0
-16.708333333333336	-3.0406502397285116	0.00012751599740800095	51.0
-15.625	-2.9221456131256214	0.00014615611334420838	67.0
-14.541666666666668	-2.7844325884808923	0.00017126692403769835	92.0
