magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.984070380967242	0.0	0.0
-23.625	-5.984070380967242	0.0	0.0
-22.708333333333336	-5.984070380967242	0.0	0.0
-21.791666666666664	-4.073609757349875	4.2204644551819596e-05	4.0
-20.875	-3.260696400707019	0.00010760115306698777	26.0
-19.958333333333336	-2.9274817216716364	0.0001579153200434844	56.0
-19.041666666666668	-2.711881921332282	0.00020240636477182486	92.0
-18.125	-2.4909783178602383	0.0002610213110682017	153.0
-17.208333333333336	-2.2918543826974056	0.00032827509396175466	242.0
-16.291666666666668	-2.300921402667733	0.0003248661221001923	237.0
-15.375	-2.270836032057899	0.00033631567519346343	254.0
-14.458333333333334	-2.270836032057899	0.00033631567519346343	254.0
