magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.99206619924967	0.0	0.0
-23.625	-5.99206619924967	0.0	0.0
-22.708333333333336	-5.99206619924967	0.0	0.0
-21.791666666666664	-4.1985484939581745	3.6550294339568277e-05	3.0
-20.875	-3.1705197703579313	0.00011937276144063808	32.0
-19.958333333333336	-3.0736097573498746	0.00013346280462156622	40.0
-19.041666666666668	-2.800608485286137	0.00018275147169784142	75.0
-18.125	-2.4376236455490417	0.00027755771461173643	173.0
-17.208333333333336	-2.341215997526906	0.00031013953178247615	216.0
-16.291666666666668	-2.4503604669519743	0.0002735173576088148	168.0
-15.375	-2.3856351373153193	0.00029467789374177695	195.0
-14.458333333333334	-2.333247067855631	0.00031299802107361474	220.0
