magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.986710081043702	0.0	0.0
-25.375	-5.986710081043702	0.0	0.0
-24.291666666666664	-5.986710081043702	0.0	0.0
-23.208333333333336	-5.986710081043702	0.0	0.0
-22.125	-3.903122375812191	4.724203577753508e-05	7.0
-21.041666666666668	-3.0854625841448735	0.00012110400338001783	46.0
-19.958333333333336	-2.647849870708885	0.0002004309831321153	126.0
-18.875	-2.5101743126976523	0.0002348565277483929	173.0
-17.791666666666668	-2.748220415826448	0.00017855811156539103	100.0
-16.708333333333336	-2.5779587004314903	0.00021722531810215395	148.0
-15.625	-2.552320763417214	0.00022373267252036267	157.0
-14.541666666666668	-2.8561258131359675	0.00015769825420886225	78.0
