magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.961990679340717	0.0	0.0
-25.375	-5.961990679340717	0.0	0.0
-24.291666666666664	-4.748220415826448	1.78558111565391e-05	1.0
-23.208333333333336	-3.4471904201624666	7.985361507884115e-05	20.0
-22.125	-3.5721291567707665	6.915525924230054e-05	15.0
-21.041666666666668	-3.0761225578907303	0.00012241327389921958	47.0
-19.958333333333336	-2.62111561746164	0.00020669595771511878	134.0
-18.875	-2.2231756087896026	0.000326815004764814	335.0
-17.791666666666668	-2.181194049667387	0.0003429989315863782	369.0
-16.708333333333336	-2.062478677224184	0.0003932334499354338	485.0
-15.625	-1.9931081494313765	0.00042592753548108893	569.0
-14.541666666666668	-2.3864925798088548	0.0002707967839050842	230.0
