magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.9621493319442225	0.0	0.0
-23.82142857142857	-5.9621493319442225	0.0	0.0
-23.035714285714285	-5.9621493319442225	0.0	0.0
-22.25	-5.9621493319442225	0.0	0.0
-21.464285714285715	-4.608722959047223	2.4619375988561495e-05	1.0
-20.67857142857143	-3.654480449607898	7.38581279656845e-05	9.0
-19.892857142857142	-3.654480449607898	7.38581279656845e-05	9.0
-19.107142857142858	-3.1937496110764045	0.00012553467857815272	26.0
-18.321428571428573	-2.7336616956555226	0.00021321005031414887	75.0
-17.535714285714285	-2.789179023505354	0.00020000875602924604	66.0
-16.75	-2.587533659977285	0.00025227353364343756	105.0
-15.964285714285715	-2.571296461106599	0.0002570338313786947	109.0
-15.178571428571429	-2.635595105447524	0.00023869370616381758	94.0
-14.392857142857142	-2.60440158526458	0.0002474216665546532	101.0
