magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.959630709847074	0.0	0.0
-23.625	-3.634277063519612	6.998848519435142e-05	11.0
-22.708333333333336	-3.7725797616858934	5.968638072031904e-05	8.0
-21.791666666666664	-3.1843080548435645	0.0001174927579407647	31.0
-20.875	-2.9854736686493233	0.0001477162559313686	49.0
-19.958333333333336	-2.7214272392385124	0.00020019420693234932	90.0
-19.041666666666668	-2.6670695769159196	0.00021312300803645907	102.0
-18.125	-2.6303467698911795	0.00022232676088009703	111.0
-17.208333333333336	-2.582248063515602	0.0002349855158815294	124.0
-16.291666666666668	-2.442673638285683	0.0002759486708241542	171.0
-15.375	-2.488149027841374	0.00026187293261656364	154.0
-14.458333333333334	-2.3790045584163058	0.00029693599491540106	198.0
