magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.973082485491261	0.0	0.0
-25.375	-5.973082485491261	0.0	0.0
-24.291666666666664	-5.973082485491261	0.0	0.0
-23.208333333333336	-5.973082485491261	0.0	0.0
-22.125	-5.973082485491261	0.0	0.0
-21.041666666666668	-3.748220415826448	5.646503272450892e-05	10.0
-19.958333333333336	-3.0761225578907303	0.00012241327389921958	47.0
-18.875	-2.731187076527667	0.00018209425903644127	104.0
-17.791666666666668	-2.397972397492285	0.0002672413108428204	224.0
-16.708333333333336	-2.2053949888672677	0.00033357408057017445	349.0
-15.625	-2.189511845293282	0.0003397299767830196	362.0
-14.541666666666668	-2.174189148098729	0.0003457762962115027	375.0
