magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.988153973627057	0.0	0.0
-25.375	-5.988153973627057	0.0	0.0
-24.291666666666664	-5.988153973627057	0.0	0.0
-23.208333333333336	-4.748220415826448	1.78558111565391e-05	1.0
-22.125	-4.271099161106785	3.092717213348092e-05	3.0
-21.041666666666668	-3.3332470678556296	9.104712951822064e-05	26.0
-19.958333333333336	-2.935307059183592	0.00014395815184896306	65.0
-18.875	-2.569243468533278	0.00021941588092195136	151.0
-17.791666666666668	-2.627646484620598	0.00020514765158698308	132.0
-16.708333333333336	-2.442869046379824	0.00025377875875595506	202.0
-15.625	-2.4364665547706936	0.0002556563090789805	205.0
-14.541666666666668	-2.4157819559108424	0.00026181758591138806	215.0
