magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.985557012787675	0.0	0.0
-25.375	-5.985557012787675	0.0	0.0
-24.291666666666664	-5.985557012787675	0.0	0.0
-23.208333333333336	-5.985557012787675	0.0	0.0
-22.125	-5.985557012787675	0.0	0.0
-21.041666666666668	-3.3010623844842284	9.448407155507016e-05	28.0
-19.958333333333336	-2.789179023505354	0.00017033358235320702	91.0
-18.875	-2.793977906387123	0.00016939509817352676	90.0
-17.791666666666668	-2.687522575472836	0.00019148224222279313	115.0
-16.708333333333336	-2.687522575472836	0.00019148224222279313	115.0
-15.625	-2.710793917885824	0.00018642014143949284	109.0
-14.541666666666668	-2.680034554080286	0.0001931401280697111	117.0
