magnitude	phi	phi_sigma	hist
-26.541666666666664	-5.959887306881245	0.0	0.0
-25.625	-5.959887306881245	0.0	0.0
-24.708333333333336	-5.959887306881245	0.0	0.0
-23.791666666666664	-5.959887306881245	0.0	0.0
-22.875	-5.959887306881245	0.0	0.0
-21.958333333333336	-5.959887306881245	0.0	0.0
-21.041666666666668	-4.675669748677837	2.1102322275909798e-05	1.0
-20.125	-4.675669748677837	2.1102322275909798e-05	1.0
-19.208333333333336	-3.529541712999599	7.89576600217422e-05	14.0
-18.291666666666668	-3.1705197703579313	0.00011937276144063808	32.0
-17.375	-2.6933985156382687	0.0002067596878549841	96.0
-16.458333333333336	-2.6149719083242253	0.00022629719535420954	115.0
