magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.99056748630138	0.0	0.0
-23.625	-4.374639753013856	2.984319036015952e-05	2.0
-22.708333333333336	-3.7725797616858934	5.968638072031904e-05	8.0
-21.791666666666664	-3.445220827299563	8.700710368940057e-05	17.0
-20.875	-2.8763291992242555	0.00016749449048398762	63.0
-19.958333333333336	-2.6713483748951945	0.0002120757141897022	101.0
-19.041666666666668	-2.6503638834130667	0.00021726170526867834	106.0
-18.125	-2.634277063519612	0.00022132302319912287	110.0
-17.208333333333336	-2.561726396371	0.00024060349271514463	130.0
-16.291666666666668	-2.455561660637782	0.0002718844035659927	166.0
-15.375	-2.401511899414157	0.00028934046557997287	188.0
-14.458333333333334	-2.4326316999915427	0.00027915748413997934	175.0
