magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.9602435215332035	0.0	0.0
-23.625	-5.9602435215332035	0.0	0.0
-22.708333333333336	-4.1985484939581745	3.6550294339568277e-05	3.0
-21.791666666666664	-3.3969161477250083	9.198289027471806e-05	19.0
-20.875	-2.8763291992242555	0.00016749449048398762	63.0
-19.958333333333336	-2.622591305194417	0.00022432076278023968	113.0
-19.041666666666668	-2.295458506966231	0.0003269157709636018	240.0
-18.125	-2.1773591948882367	0.000374529066578888	315.0
-17.208333333333336	-2.0341956381737374	0.00044163888685341693	438.0
-16.291666666666668	-1.9971513696377232	0.0004608816752629065	477.0
-15.375	-2.051387652842169	0.00043298345267308674	421.0
-14.458333333333334	-2.1815151546593943	0.00037274132813003714	312.0
