magnitude	phi	phi_sigma	hist
-26.541666666666664	-5.985041983014478	0.0	0.0
-25.625	-5.985041983014478	0.0	0.0
-24.708333333333336	-5.985041983014478	0.0	0.0
-23.791666666666664	-5.985041983014478	0.0	0.0
-22.875	-4.073609757349875	4.2204644551819596e-05	4.0
-21.958333333333336	-3.3969161477250083	9.198289027471806e-05	19.0
-21.041666666666668	-3.1843080548435645	0.0001174927579407647	31.0
-20.125	-2.7262797420329243	0.0001990789101935108	89.0
-19.208333333333336	-2.7462508229635443	0.00019455379837487243	85.0
-18.291666666666668	-2.7262797420329243	0.0001990789101935108	89.0
-17.375	-2.7411712974342692	0.00019569488615578813	86.0
-16.458333333333336	-2.6586364093790564	0.00021520230613397554	104.0
