magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.999059662547593	0.0	0.0
-23.625	-5.999059662547593	0.0	0.0
-22.708333333333336	-5.999059662547593	0.0	0.0
-21.791666666666664	-4.073609757349875	4.2204644551819596e-05	4.0
-20.875	-3.7214272392385124	6.33069668277294e-05	9.0
-19.958333333333336	-3.3534504539439176	9.670298916870945e-05	21.0
-19.041666666666668	-3.022457234902493	0.00014155868127612716	45.0
-18.125	-2.6187648973413644	0.00022531114623947242	114.0
-17.208333333333336	-2.297271847729699	0.0003262339855062464	239.0
-16.291666666666668	-2.2347606666126194	0.00035057810756012003	276.0
-15.375	-2.264050042714607	0.0003389534856032323	258.0
-14.458333333333334	-2.2491584873132617	0.0003448147871706024	267.0
