magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.9891560301487665	0.0	0.0
-25.375	-5.9891560301487665	0.0	0.0
-24.291666666666664	-5.9891560301487665	0.0	0.0
-23.208333333333336	-5.9891560301487665	0.0	0.0
-22.125	-5.9891560301487665	0.0	0.0
-21.041666666666668	-4.146160424498485	3.57116223130782e-05	4.0
-19.958333333333336	-3.058024335797934	0.00012499067809577374	49.0
-18.875	-2.928676480284579	0.00014506129558165094	66.0
-17.791666666666668	-2.5126919689188987	0.00023417676792110193	172.0
-16.708333333333336	-2.45818580446393	0.00024934283316611954	195.0
-15.625	-2.3537687350002314	0.0002811935952869137	248.0
-14.541666666666668	-2.329919124506702	0.0002890215526897474	262.0
