magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.974030714891094	0.0	0.0
-23.625	-4.675669748677837	2.1102322275909798e-05	1.0
-22.708333333333336	-4.073609757349875	4.2204644551819596e-05	4.0
-21.791666666666664	-3.1316017043275615	0.00012484302219296263	35.0
-20.875	-2.7311870765276685	0.0001979573299436007	88.0
-19.958333333333336	-2.508352413929661	0.00025585206037697793	147.0
-19.041666666666668	-2.526450636022457	0.0002505761935350735	141.0
-18.125	-2.445220827299563	0.0002751406202729452	170.0
-17.208333333333336	-2.3812035225162442	0.00029618520738038676	197.0
-16.291666666666668	-2.3596994032209193	0.00030360954715773734	207.0
-15.375	-2.270836032057899	0.00033631567519346343	254.0
-14.458333333333334	-2.315834266337949	0.00031933608196526463	229.0
