magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.993136112208537	0.0	0.0
-23.625	-5.993136112208537	0.0	0.0
-22.708333333333336	-5.993136112208537	0.0	0.0
-21.791666666666664	-5.993136112208537	0.0	0.0
-20.875	-4.675669748677837	2.1102322275909798e-05	1.0
-19.958333333333336	-4.374639753013856	2.984319036015952e-05	2.0
-19.041666666666668	-3.2954585069662308	0.00010337984392749204	24.0
-18.125	-2.86948977469395	0.00016881857820727838	64.0
-17.208333333333336	-2.440141301770288	0.00027675436208857433	172.0
-16.291666666666668	-2.532654948423742	0.0002487927104150238	139.0
-15.375	-2.383413677321361	0.0002954325118627372	196.0
-14.458333333333334	-2.297271847729699	0.0003262339855062464	239.0
