magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.980241972335038	0.0	0.0
-23.625	-5.980241972335038	0.0	0.0
-22.708333333333336	-5.980241972335038	0.0	0.0
-21.791666666666664	-5.980241972335038	0.0	0.0
-20.875	-4.675669748677837	2.1102322275909798e-05	1.0
-19.958333333333336	-5.980241972335038	0.0	0.0
-19.041666666666668	-4.675669748677837	2.1102322275909798e-05	1.0
-18.125	-3.3534504539439176	9.670298916870945e-05	21.0
-17.208333333333336	-3.107468024610842	0.00012836041524218157	37.0
-16.291666666666668	-2.9766997443418184	0.0001492159518007976	50.0
-15.375	-2.7780426573873958	0.00018756154304513587	79.0
-14.458333333333334	-2.6462859709926274	0.00021828411894063757	107.0
