magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.976723255423497	0.0	0.0
-23.82142857142857	-5.976723255423497	0.0	0.0
-23.035714285714285	-5.976723255423497	0.0	0.0
-22.25	-5.976723255423497	0.0	0.0
-21.464285714285715	-5.976723255423497	0.0	0.0
-20.67857142857143	-5.976723255423497	0.0	0.0
-19.892857142857142	-4.608722959047223	2.4619375988561495e-05	1.0
-19.107142857142858	-5.976723255423497	0.0	0.0
-18.321428571428573	-3.2663002782250166	0.00011547510913376737	22.0
-17.535714285714285	-3.0066629677192602	0.00015570660539182765	40.0
-16.75	-2.751390462615954	0.00020890233252111715	72.0
-15.964285714285715	-2.8025429850633357	0.00019695500790849196	64.0
-15.178571428571429	-2.689644866671149	0.00022429318970376954	83.0
-14.392857142857142	-2.587533659977285	0.00025227353364343756	105.0
