magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.970395641153916	0.0	0.0
-23.625	-5.970395641153916	0.0	0.0
-22.708333333333336	-5.970395641153916	0.0	0.0
-21.791666666666664	-5.970395641153916	0.0	0.0
-20.875	-5.970395641153916	0.0	0.0
-19.958333333333336	-4.675669748677837	2.1102322275909798e-05	1.0
-19.041666666666668	-3.7725797616858934	5.968638072031904e-05	8.0
-18.125	-3.107468024610842	0.00012836041524218157	37.0
-17.208333333333336	-2.6422459931908873	0.00021930176603740967	108.0
-16.291666666666668	-2.5518181077107513	0.00024336385253984568	133.0
-15.375	-2.372473691257348	0.0002991770530851391	201.0
-14.458333333333334	-2.2657366253465425	0.00033829596124864433	257.0
