magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.967379839172521	0.0	0.0
-23.625	-5.967379839172521	0.0	0.0
-22.708333333333336	-5.967379839172521	0.0	0.0
-21.791666666666664	-5.967379839172521	0.0	0.0
-20.875	-5.967379839172521	0.0	0.0
-19.958333333333336	-4.675669748677837	2.1102322275909798e-05	1.0
-19.041666666666668	-3.83057170866358	5.583149682799587e-05	7.0
-18.125	-3.095886152061027	0.0001300834509327825	38.0
-17.208333333333336	-2.6112117594509185	0.00022727896653807988	116.0
-16.291666666666668	-2.7513904626159555	0.0001934059783374189	84.0
-15.375	-2.4634821442738795	0.00026941641539840607	163.0
-14.458333333333334	-2.445220827299563	0.0002751406202729452	170.0
