magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.967171281845097	0.0	0.0
-25.375	-5.967171281845097	0.0	0.0
-24.291666666666664	-5.967171281845097	0.0	0.0
-23.208333333333336	-5.967171281845097	0.0	0.0
-22.125	-4.748220415826448	1.78558111565391e-05	1.0
-21.041666666666668	-3.1461604244984853	0.00011293006544901785	40.0
-19.958333333333336	-2.460418685896222	0.00024870267079235266	194.0
-18.875	-2.1018166896033783	0.00037582134915633506	443.0
-17.791666666666668	-2.0651733775875982	0.00039201537746872816	482.0
-16.708333333333336	-2.1333231997933133	0.00036243338246895847	412.0
-15.625	-2.219303715548793	0.0003282750939617555	338.0
-14.541666666666668	-2.3266164889566165	0.0002901225911633019	264.0
