magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.974526346836673	0.0	0.0
-23.625	-5.974526346836673	0.0	0.0
-22.708333333333336	-5.974526346836673	0.0	0.0
-21.791666666666664	-4.675669748677837	2.1102322275909798e-05	1.0
-20.875	-3.8975184982941933	5.168992196374602e-05	6.0
-19.958333333333336	-3.1705197703579313	0.00011937276144063808	32.0
-19.041666666666668	-2.8431608359716005	0.00017401420737880115	68.0
-18.125	-2.600122787285306	0.00023019915865816432	119.0
-17.208333333333336	-2.4770126617234145	0.00026525207795405624	158.0
-16.291666666666668	-2.3660395812519384	0.00030140144841891064	204.0
-15.375	-2.383413677321361	0.0002954325118627372	196.0
-14.458333333333334	-2.3790045584163058	0.00029693599491540106	198.0
