magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.971661212853837	0.0	0.0
-25.375	-5.971661212853837	0.0	0.0
-24.291666666666664	-5.971661212853837	0.0	0.0
-23.208333333333336	-5.971661212853837	0.0	0.0
-22.125	-4.447190420162467	2.5251930304750423e-05	2.0
-21.041666666666668	-4.271099161106785	3.092717213348092e-05	3.0
-19.958333333333336	-3.793977906387123	5.3567433469617314e-05	9.0
-18.875	-3.3864925798088548	8.563346201884918e-05	23.0
-17.791666666666668	-2.9628905808156807	0.00013945834329840995	61.0
-16.708333333333336	-2.6618605851516994	0.0001972238804786944	122.0
-15.625	-2.61468150745623	0.0002082327517944431	136.0
-14.541666666666668	-2.469466814873619	0.0002461253714898515	190.0
